Order ID,Order Date,Ship Date,Customer Id,Customer Name,Customer Segment,Product ID,Product Name,Category,Region,State,City,Quantity,Unit Price,Discount (%),Sales Amount,Cost Price,Profit,Payment Mode,Delivery Status,Supplier Name,Supplier Email,Stock Left,Auto Reorder,Reorder Quantity
ORD1495,16-06-2024,22-06-2024,CUST518,Joy Mcguire,Corporate,PROD1913,Sugar,Grocery,South,Georgia,Nathanielburgh,6,4758,0,28548,23703.19,4844.81,Cash,Cancelled,"Saunders, Fisher and Woodard",dennisfoley@lyons.info,46,No,0
ORD1496,23-05-2024,28-05-2024,CUST594,Brandi Holland,Corporate,PROD7534,Study Table,Furniture,West,Utah,Toddshire,10,1764,20,14112,9341.16,4770.84,Credit Card,Returned,Allen Inc,jmills@freeman.biz,46,No,0
ORD1497,19-09-2024,23-09-2024,CUST115,Charles Clark,Consumer,PROD7021,Juice Pack,Grocery,North,South Dakota,Staceyberg,9,4392,10,35575.2,28817.37,6757.83,Net Banking,Cancelled,Wood-Johnson,esmith@nelson.com,37,No,0
ORD1498,31-07-2025,02-08-2025,CUST412,Mary Hodge,Consumer,PROD3946,Headphones,Electronics,West,Wyoming,Grossburgh,6,1076,10,5810.4,3989.29,1821.11,UPI,Returned,"Nguyen, Whitehead and Fischer",carlsonruth@morgan-reed.info,42,No,0
ORD1499,31-12-2024,05-01-2025,CUST246,Claudia Ruiz,Consumer,PROD2625,File Folder,Office Supplies,North,Michigan,Andreamouth,3,2447,20,5872.8,3634.11,2238.69,Cash,Delivered,Velasquez-Chambers,campbellelizabeth@butler.info,23,No,0
ORD1500,04-03-2024,07-03-2024,CUST706,Nicole Heath,Consumer,PROD2264,Keyboard,Electronics,West,Delaware,Port Andrea,2,240,0,480,415.37,64.63,Cash,Cancelled,Spencer PLC,garrettdustin@perry.net,15,No,0
ORD1501,13-04-2025,20-04-2025,CUST536,Kimberly Morse,Corporate,PROD8125,Pen,Office Supplies,South,North Carolina,Suarezview,9,789,5,6745.95,5573.03,1172.92,Cash,Returned,David LLC,elliottjames@ali.info,8,Yes,42
ORD1502,23-03-2024,27-03-2024,CUST779,Mark Pierce,Home Office,PROD6890,File Folder,Office Supplies,South,New York,East Elizabethshire,6,3535,5,20149.5,16618.66,3530.84,Net Banking,Delivered,Williamson PLC,nwilson@bond-newman.com,36,No,0
ORD1503,02-05-2024,09-05-2024,CUST485,Christopher Baker,Corporate,PROD4784,Mouse,Electronics,North,Wisconsin,North Leah,9,714,15,5462.1,4173.99,1288.11,Net Banking,Pending,Hernandez-Freeman,jody59@valenzuela-frazier.com,26,No,0
ORD1504,29-09-2024,04-10-2024,CUST866,Lisa Pratt,Corporate,PROD8039,Office Chair,Furniture,South,Alaska,Mckayton,1,1111,15,944.35,610.02,334.33,Credit Card,Cancelled,Evans Group,boltonpatricia@carroll-wilkinson.net,42,No,0
ORD1505,07-10-2024,10-10-2024,CUST402,Roger Lindsey,Home Office,PROD3118,Calculator,Office Supplies,North,Oklahoma,Lake Christina,5,2826,15,12010.5,9200.55,2809.95,UPI,Returned,Franco Group,masonjohnny@roy.com,21,No,0
ORD1506,01-05-2024,07-05-2024,CUST286,Anthony Wood MD,Consumer,PROD4365,Cooking Oil,Grocery,South,Hawaii,Lake Williamchester,4,2213,0,8852,7518.77,1333.23,Cash,Cancelled,Boyd-Huang,annperez@holloway.com,35,No,0
ORD1507,04-09-2025,05-09-2025,CUST764,Matthew Nelson,Home Office,PROD5695,Mouse,Electronics,South,Washington,Timothyfort,5,2552,0,12760,9841.95,2918.05,Cash,Returned,Greene Group,usanders@taylor.com,43,No,0
ORD1508,10-05-2025,16-05-2025,CUST547,Jennifer Gutierrez,Consumer,PROD3607,Laptop,Electronics,West,Delaware,West Lukeberg,1,4085,20,3268,1979.46,1288.54,Cash,Cancelled,"Nichols, Tapia and Curry",kellygarner@foster-freeman.com,31,No,0
ORD1509,25-01-2026,26-01-2026,CUST352,Daniel Scott,Consumer,PROD4435,Bookshelf,Furniture,North,Wyoming,North Gwendolyn,8,1562,10,11246.4,7095.66,4150.74,Cash,Returned,"Rivers, Conner and White",michelle49@hopkins.com,45,No,0
ORD1510,18-06-2025,19-06-2025,CUST926,Brenda Cunningham,Home Office,PROD7424,Notebook,Office Supplies,North,Kentucky,Jeffburgh,8,1746,5,13269.6,11612.34,1657.26,Net Banking,Cancelled,Koch-Smith,kmiller@martin.org,16,No,0
ORD1511,17-06-2024,21-06-2024,CUST780,Nicholas Meza,Home Office,PROD7615,Juice Pack,Grocery,East,Texas,Mayoton,10,4697,5,44621.5,30048.52,14572.98,Cash,Cancelled,Kramer Group,hwalker@todd.info,9,Yes,42
ORD1512,28-03-2024,30-03-2024,CUST896,Brandon Frazier,Consumer,PROD1885,Notebook,Office Supplies,North,New Hampshire,New Edwardfort,5,1549,15,6583.25,5796.22,787.03,Cash,Returned,"Bush, Smith and Hopkins",rodriguezbrian@collins.com,38,No,0
ORD1513,24-05-2025,29-05-2025,CUST777,James Medina,Home Office,PROD6994,Cooking Oil,Grocery,East,North Carolina,East Marissa,7,141,0,987,835.99,151.01,Credit Card,Delivered,Oneill Inc,tara38@stark.com,37,No,0
ORD1514,03-06-2025,07-06-2025,CUST662,Allison Lewis,Corporate,PROD6269,Headphones,Electronics,West,New Jersey,Brandyton,8,3769,15,25629.2,21050.16,4579.04,Credit Card,Cancelled,Jackson Ltd,fred77@hernandez-boyle.com,13,No,0
ORD1515,26-10-2025,29-10-2025,CUST768,Connie Jones,Consumer,PROD3580,Mouse,Electronics,North,West Virginia,New Charleston,3,872,0,2616,2028.06,587.94,Cash,Returned,Haas-Martin,smckinney@green-mendez.com,27,No,0
ORD1516,02-03-2025,07-03-2025,CUST950,Jessica Scott,Home Office,PROD1100,Rice Bag,Grocery,East,Maine,West Anthony,1,2888,20,2310.4,1870.03,440.37,Cash,Delivered,"Perez, Mata and Huang",xpatel@clayton.org,24,No,0
ORD1517,09-10-2025,11-10-2025,CUST805,Maria Weaver,Consumer,PROD3801,Sugar,Grocery,West,Iowa,Morenomouth,2,4943,15,8403.1,5888.18,2514.92,Credit Card,Returned,"Rogers, Garcia and Beasley",yvonnerichards@vasquez.com,41,No,0
ORD1518,02-03-2025,09-03-2025,CUST863,Nicole Russell,Consumer,PROD1576,Office Chair,Furniture,North,Massachusetts,Kramerland,5,2500,15,10625,9361.68,1263.32,UPI,Pending,Harris-Brown,barnessamantha@carney-terry.com,40,No,0
ORD1519,11-12-2024,12-12-2024,CUST696,Thomas Collier,Home Office,PROD7376,Bookshelf,Furniture,South,Washington,East Steven,5,3460,20,13840,11237.31,2602.69,Credit Card,Delivered,"Wolfe, Phillips and Johnson",jasontaylor@wheeler.com,49,No,0
ORD1520,30-01-2026,05-02-2026,CUST791,Clinton Taylor,Consumer,PROD7010,Juice Pack,Grocery,East,Arizona,East Mark,4,835,0,3340,2122.7,1217.3,Cash,Returned,Boyd Inc,cgreen@marshall.com,37,No,0
ORD1521,16-06-2025,18-06-2025,CUST974,Deborah Mitchell,Corporate,PROD7850,Laptop,Electronics,West,Montana,Rodgersshire,7,1303,10,8208.9,6730.9,1478,Cash,Delivered,Christensen PLC,steven77@martinez-rivera.com,34,No,0
ORD1522,03-06-2025,08-06-2025,CUST901,Walter Castillo,Home Office,PROD9008,Study Table,Furniture,West,Oregon,Baileyfort,7,2913,5,19371.45,13017.79,6353.66,Net Banking,Delivered,"Lewis, Powers and Mosley",wruiz@hubbard-anderson.com,41,No,0
ORD1523,17-05-2025,20-05-2025,CUST875,Amy Wilson,Home Office,PROD5424,Mouse,Electronics,North,Texas,Steventown,4,3773,20,12073.6,9524.89,2548.71,Net Banking,Cancelled,White Inc,lisa85@payne.info,33,No,0
ORD1524,27-05-2025,29-05-2025,CUST818,Julie Martin,Home Office,PROD1522,Rice Bag,Grocery,West,Kentucky,Williamschester,8,410,5,3116,2755.78,360.22,Credit Card,Pending,Melton-Cowan,kevinwade@pham.info,3,Yes,50
ORD1525,18-05-2025,21-05-2025,CUST188,Beth Simpson,Consumer,PROD9951,Bookshelf,Furniture,West,Florida,West Donaldberg,1,2112,20,1689.6,1114.43,575.17,Net Banking,Returned,Hood-Baker,pamelahicks@francis.net,35,No,0
ORD1526,18-10-2025,25-10-2025,CUST306,Matthew Joseph,Consumer,PROD2396,Cooking Oil,Grocery,West,New Jersey,Zhangchester,3,1993,5,5680.05,4209.09,1470.96,Cash,Returned,White LLC,james53@nicholson-wagner.info,44,No,0
ORD1527,21-03-2025,23-03-2025,CUST588,John Sutton,Home Office,PROD5864,Sugar,Grocery,West,Mississippi,Lake Molly,10,3910,15,33235,20016.33,13218.67,Cash,Pending,"Ball, Hayes and Fox",teresacummings@fitzpatrick.com,48,No,0
ORD1528,16-02-2024,22-02-2024,CUST325,Lauren Bird,Corporate,PROD1089,File Folder,Office Supplies,East,Oklahoma,Jenniferchester,3,2141,10,5780.7,4078.39,1702.31,Credit Card,Cancelled,Johnson Ltd,fernandezchristopher@morris-nelson.com,24,No,0
ORD1529,02-06-2025,04-06-2025,CUST775,Katrina Bartlett,Home Office,PROD8421,Office Chair,Furniture,North,Oregon,South Reginaland,4,2083,10,7498.8,6629.5,869.3,Cash,Returned,"Reeves, Mcbride and Cisneros",qstephens@french.com,0,Yes,26
ORD1530,09-05-2024,11-05-2024,CUST720,Henry Wyatt,Home Office,PROD9105,Study Table,Furniture,North,Iowa,Port Heather,5,3584,20,14336,8915.02,5420.98,Cash,Pending,"Jones, Adams and Aguilar",david11@elliott-hudson.info,30,No,0
ORD1531,06-09-2025,13-09-2025,CUST761,Jason Morton,Corporate,PROD4271,Keyboard,Electronics,East,North Carolina,South Jacquelinefort,3,4711,0,14133,11816.49,2316.51,UPI,Delivered,Gardner-Flores,ronaldrobertson@richards-cochran.com,46,No,0
ORD1532,27-10-2025,01-11-2025,CUST371,Sarah Burke,Consumer,PROD5526,Pen,Office Supplies,South,Washington,Alyssashire,3,267,0,801,615.61,185.39,Cash,Cancelled,Raymond and Sons,elizabethreed@good-daugherty.net,17,No,0
ORD1533,09-01-2025,10-01-2025,CUST251,Stephanie Alvarado,Home Office,PROD1732,Monitor,Electronics,South,Mississippi,Duncanfurt,5,657,15,2792.25,2342.43,449.82,Cash,Delivered,Howard-Rice,churchtaylor@harris-johnson.com,10,No,0
ORD1534,01-01-2025,03-01-2025,CUST433,Jeffrey Rodgers,Corporate,PROD6389,Sofa,Furniture,West,North Carolina,East Johnchester,9,3924,0,35316,25795.76,9520.24,Cash,Delivered,Kennedy-Taylor,zachary12@palmer-rojas.com,25,No,0
ORD1535,16-02-2025,23-02-2025,CUST421,Kelly Lara,Home Office,PROD6685,File Folder,Office Supplies,South,Connecticut,Rosschester,2,2737,0,5474,3543.19,1930.81,Credit Card,Cancelled,"Stone, Hopkins and French",michaelwilliams@cruz-drake.net,47,No,0
ORD1536,16-12-2024,22-12-2024,CUST518,John Hoffman,Corporate,PROD2671,Sancks,Grocery,South,Minnesota,New Christophershire,6,1695,10,9153,7591.66,1561.34,Net Banking,Cancelled,Forbes Inc,jerry90@kennedy.com,25,No,0
ORD1537,08-09-2025,10-09-2025,CUST152,Jaclyn Wagner,Corporate,PROD2777,Laptop,Electronics,West,Oklahoma,North Robertotown,9,2882,15,22047.3,19742.54,2304.76,Net Banking,Returned,Baker-King,watsonsamantha@warren-buckley.net,19,No,0
ORD1538,13-09-2025,19-09-2025,CUST634,Dennis Bailey,Consumer,PROD6033,Juice Pack,Grocery,East,Pennsylvania,Port Dustin,7,3827,20,21431.2,16369.59,5061.61,Cash,Delivered,Miller Group,katherineyoder@ross-saunders.biz,27,No,0
ORD1539,18-10-2024,20-10-2024,CUST921,Angel Davis DVM,Corporate,PROD6987,Monitor,Electronics,North,North Dakota,Guzmanberg,2,4290,20,6864,5230.99,1633.01,Net Banking,Pending,"Holmes, Ross and Short",martineznicholas@brewer-ewing.com,24,No,0
ORD1540,18-03-2024,19-03-2024,CUST135,Michelle Cook,Corporate,PROD1069,Dining Table,Furniture,West,Wisconsin,Port Melissatown,8,246,5,1869.6,1212.52,657.08,Net Banking,Pending,"Thomas, Bright and Fleming",whitetracy@delgado-hunt.biz,16,No,0
ORD1541,03-02-2024,04-02-2024,CUST390,Keith Brown,Consumer,PROD1630,Study Table,Furniture,East,Minnesota,Ericfurt,9,4554,10,36887.4,26995.15,9892.25,Credit Card,Delivered,"Dickerson, Frye and Hale",jacobgonzalez@green-berry.net,30,No,0
ORD1542,28-02-2025,02-03-2025,CUST242,Brandy Wallace,Home Office,PROD1166,Stapler,Office Supplies,North,Indiana,Annaview,1,3237,5,3075.15,2289.27,785.88,UPI,Returned,"Cook, Gonzalez and Valentine",weberjessica@goodman.com,36,No,0
ORD1543,25-02-2025,26-02-2025,CUST257,Thomas Hill,Home Office,PROD9671,Calculator,Office Supplies,East,South Carolina,Ericksonville,6,264,20,1267.2,888.04,379.16,Credit Card,Cancelled,Jones Ltd,gary67@evans-johnson.org,13,No,0
ORD1544,27-05-2025,02-06-2025,CUST194,Darren Mendez,Corporate,PROD2670,Stapler,Office Supplies,West,Hawaii,South Tanyachester,7,3314,20,18558.4,11622.15,6936.25,Cash,Returned,Mathis-Alexander,ipowell@perez.net,37,No,0
ORD1545,08-03-2025,12-03-2025,CUST105,Linda Allen,Home Office,PROD2331,Mouse,Electronics,East,Kentucky,Clayview,2,4126,5,7839.4,6679.87,1159.53,UPI,Cancelled,Huber-Cortez,martinezmary@maldonado.com,13,No,0
ORD1546,14-06-2024,18-06-2024,CUST533,Melissa Lewis,Home Office,PROD4439,Keyboard,Electronics,South,Arkansas,Glenland,3,2490,10,6723,5537.21,1185.79,UPI,Returned,Nichols-Barry,aaron29@miller-buck.org,31,No,0
ORD1547,25-06-2025,28-06-2025,CUST121,Dawn Peterson,Corporate,PROD2177,Office Chair,Furniture,South,Rhode Island,South Cynthiatown,4,3412,15,11600.8,9344.77,2256.03,Net Banking,Delivered,"Oneill, Lloyd and Holt",aaronanderson@strickland-smith.info,16,No,0
ORD1548,20-03-2024,26-03-2024,CUST107,Alison Taylor,Home Office,PROD3324,Sancks,Grocery,East,Florida,East Kenneth,6,2539,10,13710.6,12024.71,1685.89,Credit Card,Delivered,"Hayes, Owens and Mitchell",jillian17@herrera.org,1,Yes,26
ORD1549,01-03-2024,03-03-2024,CUST131,Cory Gonzalez,Home Office,PROD6016,Laptop,Electronics,West,Florida,East Michael,6,2605,0,15630,10613.78,5016.22,Credit Card,Delivered,Warner Group,matthewwatts@ingram-alvarez.com,29,No,0
ORD1550,15-10-2025,19-10-2025,CUST973,James Hogan,Home Office,PROD9888,Mouse,Electronics,South,Texas,New Angelaport,1,2955,15,2511.75,1514.94,996.81,Cash,Delivered,Walker PLC,wlambert@lee-miller.com,24,No,0
ORD1551,13-02-2025,19-02-2025,CUST921,Russell Skinner,Consumer,PROD4952,Study Table,Furniture,South,West Virginia,West Andrew,6,2432,5,13862.4,11195.15,2667.25,Net Banking,Cancelled,Cline-Mahoney,sheila46@parker.com,1,Yes,26
ORD1552,08-07-2024,14-07-2024,CUST410,Alexander Fernandez,Corporate,PROD9450,Sancks,Grocery,North,Oklahoma,Sergioshire,1,2037,20,1629.6,1107.21,522.39,Cash,Returned,Dalton Group,pcuevas@jordan-morris.org,17,No,0
ORD1553,16-05-2025,21-05-2025,CUST947,Kimberly Hendricks,Consumer,PROD7644,Mouse,Electronics,North,South Dakota,Leefort,7,3823,15,22746.85,13781.63,8965.22,Credit Card,Pending,King-Jacobs,ssalazar@brown.com,28,No,0
ORD1554,30-09-2025,03-10-2025,CUST508,Juan Cole,Consumer,PROD5070,Calculator,Office Supplies,East,New York,Markport,7,132,15,785.4,660.97,124.43,UPI,Returned,Fleming LLC,xcraig@bauer-edwards.biz,30,No,0
ORD1555,29-01-2026,03-02-2026,CUST909,Caleb Guerrero,Consumer,PROD9610,Notebook,Office Supplies,North,Nevada,North Brittneymouth,5,4375,10,19687.5,15099.12,4588.38,UPI,Pending,"Robbins, Leon and Joseph",dandrews@gonzalez.com,14,No,0
ORD1556,31-07-2024,05-08-2024,CUST535,Colleen Martinez,Consumer,PROD3051,Laptop,Electronics,North,Indiana,North Henry,3,4845,10,13081.5,10433.12,2648.38,Net Banking,Cancelled,Johnson-Hunt,vbarr@davila.com,48,No,0
ORD1557,21-02-2024,23-02-2024,CUST742,Jennifer Smith,Consumer,PROD5809,Notebook,Office Supplies,South,Utah,Lake Stevenside,10,107,20,856,671.56,184.44,UPI,Cancelled,Benson-Jimenez,heather51@davis.org,42,No,0
ORD1558,14-12-2025,20-12-2025,CUST947,Erika Burns,Corporate,PROD7401,Pen,Office Supplies,North,Ohio,Ellisside,10,3772,5,35834,25107.55,10726.45,UPI,Cancelled,"Martinez, Moreno and Garza",jeff71@andrade-mueller.net,17,No,0
ORD1559,27-01-2026,01-02-2026,CUST870,Kelly Alvarez,Home Office,PROD5681,Sugar,Grocery,South,Pennsylvania,Janestad,2,1837,0,3674,2685.94,988.06,Net Banking,Delivered,Richardson Inc,deborah35@golden-taylor.net,13,No,0
ORD1560,31-03-2024,03-04-2024,CUST647,David Hawkins,Corporate,PROD2580,Sancks,Grocery,West,South Carolina,Chavezport,10,3479,20,27832,22172.96,5659.04,Cash,Pending,"Sanchez, Kim and Collins",michael91@zuniga-fuentes.com,32,No,0
ORD1561,12-10-2025,17-10-2025,CUST532,David Roberts,Consumer,PROD3948,Calculator,Office Supplies,East,Wisconsin,Christinafort,5,4757,5,22595.75,20086.77,2508.98,UPI,Delivered,Williams-Gutierrez,rhonda89@young.com,46,No,0
ORD1562,28-09-2025,03-10-2025,CUST518,Carlos Lutz,Consumer,PROD9252,Notebook,Office Supplies,East,Michigan,Tylertown,8,4168,15,28342.4,18314.84,10027.56,Net Banking,Returned,Scott Ltd,jennifer90@baker-lane.com,31,No,0
ORD1563,20-02-2024,21-02-2024,CUST390,Natasha Aguirre,Home Office,PROD8428,Monitor,Electronics,North,Kansas,Kellyville,10,979,15,8321.5,6473.98,1847.52,Credit Card,Cancelled,Smith Group,eric75@adams-hicks.com,25,No,0
ORD1564,14-06-2025,17-06-2025,CUST745,Hailey Jensen,Consumer,PROD3121,Sugar,Grocery,South,Wyoming,Stevensburgh,1,737,5,700.15,613.3,86.85,Net Banking,Returned,Lowe-Cardenas,alexanderschultz@martinez.info,40,No,0
ORD1565,07-02-2024,14-02-2024,CUST526,Brian Jackson,Home Office,PROD6311,Calculator,Office Supplies,North,Florida,New Joseph,10,1339,15,11381.5,7237.41,4144.09,UPI,Cancelled,Smith-Lopez,robinsonsteven@bell-johnson.com,22,No,0
ORD1566,24-08-2024,28-08-2024,CUST147,Kevin Simmons,Corporate,PROD7645,Stapler,Office Supplies,East,New Hampshire,West Georgefurt,8,1370,20,8768,7409.96,1358.04,Cash,Delivered,"Ramirez, Hayes and Fernandez",ehanson@ward.org,43,No,0
ORD1567,08-02-2025,10-02-2025,CUST318,James Dalton,Home Office,PROD2859,Notebook,Office Supplies,West,Washington,Jeffreyshire,10,4901,15,41658.5,29299.1,12359.4,UPI,Returned,"Ingram, Valdez and Quinn",stephanieprince@solis.com,31,No,0
ORD1568,03-07-2024,05-07-2024,CUST215,Brianna Glass,Corporate,PROD8359,Sugar,Grocery,North,Louisiana,Raymondville,7,4497,10,28331.1,25488.05,2843.05,Credit Card,Returned,Jordan PLC,amartin@washington.net,9,Yes,45
ORD1569,28-02-2025,03-03-2025,CUST807,James Gray PhD,Consumer,PROD5729,Study Table,Furniture,South,Utah,Rebeccaport,2,2335,20,3736,2877.75,858.25,UPI,Delivered,Richardson Group,tlambert@thomas-smith.org,34,No,0
ORD1570,06-11-2024,12-11-2024,CUST784,Madison Durham,Consumer,PROD7713,Sugar,Grocery,North,North Dakota,Goodwinfurt,5,1974,15,8389.5,7185.53,1203.97,Cash,Cancelled,Oneal-Riley,reneesullivan@rodriguez-moore.com,44,No,0
ORD1571,22-02-2024,24-02-2024,CUST345,Jessica Wise,Corporate,PROD6747,Dining Table,Furniture,East,Rhode Island,South Stephanie,5,1719,10,7735.5,6246.39,1489.11,Credit Card,Pending,"Taylor, Beck and Lane",emilyreid@knight.com,0,Yes,22
ORD1572,10-10-2025,15-10-2025,CUST694,William Henderson,Corporate,PROD1425,Office Chair,Furniture,West,New Hampshire,Port Kyleview,3,3039,20,7293.6,4723.47,2570.13,Credit Card,Pending,Taylor Inc,juanrichardson@lynch-acosta.info,25,No,0
ORD1573,27-11-2025,02-12-2025,CUST562,Daniel Howard DVM,Home Office,PROD1829,Office Chair,Furniture,West,Pennsylvania,Port Briana,3,4421,20,10610.4,7225.28,3385.12,Credit Card,Delivered,Porter Ltd,john47@martin-wong.com,42,No,0
ORD1574,06-07-2025,10-07-2025,CUST703,Robert Simpson,Consumer,PROD8113,Pen,Office Supplies,North,Arizona,Port Nicholasfort,7,1650,5,10972.5,8986.94,1985.56,UPI,Cancelled,"Washington, Mcknight and Bennett",kjones@baldwin-riley.com,32,No,0
ORD1575,16-05-2024,23-05-2024,CUST827,Eric Alvarado,Consumer,PROD6109,Calculator,Office Supplies,West,Hawaii,Michaelfurt,10,1173,20,9384,7033.71,2350.29,Credit Card,Cancelled,Rodriguez-Sellers,bowerschristina@brandt.com,2,Yes,33
ORD1576,13-12-2024,18-12-2024,CUST841,Anthony Li,Home Office,PROD6411,File Folder,Office Supplies,North,Kansas,East Hannah,5,2871,20,11484,10183.77,1300.23,Credit Card,Delivered,"Wells, Bryant and Craig",blacktina@garcia-parker.org,3,Yes,39
ORD1577,10-04-2025,15-04-2025,CUST161,Jessica Cook,Corporate,PROD7013,Office Chair,Furniture,North,North Dakota,West Sara,9,1053,10,8529.3,7396.59,1132.71,Cash,Delivered,"Wilson, Barr and Mclean",knightwilliam@rivas.com,3,Yes,48
ORD1578,25-03-2024,29-03-2024,CUST216,Yolanda Adams,Corporate,PROD7095,Juice Pack,Grocery,North,New Hampshire,Wolfefurt,7,1083,5,7201.95,4344.71,2857.24,Net Banking,Cancelled,"Boyd, Alexander and Young",matthew26@berry.com,7,Yes,36
ORD1579,05-05-2024,07-05-2024,CUST383,Jonathan Reyes,Home Office,PROD1651,Notebook,Office Supplies,North,South Carolina,Port Ricardofurt,2,1438,5,2732.2,1964.8,767.4,Net Banking,Delivered,Brock-Chandler,edwardfrench@green-harris.org,35,No,0
ORD1580,21-03-2025,25-03-2025,CUST921,Justin Small,Consumer,PROD8431,Notebook,Office Supplies,West,Maryland,Kimberlyfurt,9,2003,10,16224.3,11745.72,4478.58,UPI,Returned,"Chen, Jones and Ferguson",angelahunt@peters.net,17,No,0
ORD1581,03-08-2025,07-08-2025,CUST604,Alicia Walters,Corporate,PROD6789,Stapler,Office Supplies,East,Wisconsin,East Jeffreyshire,6,4536,5,25855.2,18924.82,6930.38,Credit Card,Cancelled,Knight-Miller,jeffery66@cooper.com,19,No,0
ORD1582,02-08-2025,04-08-2025,CUST274,Rebecca Herring,Corporate,PROD4689,Mouse,Electronics,North,Vermont,North Monica,4,1633,5,6205.4,4629.47,1575.93,UPI,Returned,Washington-Richardson,lynnthomas@english-keith.com,48,No,0
ORD1583,07-09-2025,12-09-2025,CUST542,Kimberly Garcia,Consumer,PROD3561,Cooking Oil,Grocery,East,Virginia,North Charles,10,3230,5,30685,20567.15,10117.85,Net Banking,Cancelled,Perez Inc,garciablake@estrada.com,48,No,0
ORD1584,11-10-2024,18-10-2024,CUST730,Michael Williams,Consumer,PROD5511,Notebook,Office Supplies,East,Colorado,Whiteheadstad,8,2019,20,12921.6,10359.84,2561.76,UPI,Returned,"Foster, Short and Herring",kthompson@moore-davies.com,45,No,0
ORD1585,26-12-2025,30-12-2025,CUST801,Kevin Taylor,Corporate,PROD2825,Monitor,Electronics,West,Illinois,Millsside,7,2552,15,15184.4,11191.61,3992.79,UPI,Cancelled,Russo-Sharp,melissa99@warren.com,20,No,0
ORD1586,07-12-2025,11-12-2025,CUST593,Amy Miller,Home Office,PROD6959,Stapler,Office Supplies,East,Maine,Millerfort,10,3168,0,31680,24785.98,6894.02,Net Banking,Cancelled,"Potter, Frazier and Stokes",edwardscarolyn@farmer.net,3,Yes,20
ORD1587,13-02-2025,14-02-2025,CUST874,Linda Taylor,Home Office,PROD9328,Stapler,Office Supplies,South,Kentucky,East Wendyhaven,1,1857,15,1578.45,959.14,619.31,Credit Card,Cancelled,Reyes-Ponce,johnsoncory@thomas.com,8,Yes,27
ORD1588,07-08-2024,13-08-2024,CUST601,Amy Holland,Home Office,PROD4453,File Folder,Office Supplies,East,New Jersey,Lydiafurt,10,3110,5,29545,22179.49,7365.51,Credit Card,Returned,Herrera-Baxter,sandra87@walsh.com,48,No,0
ORD1589,12-11-2024,17-11-2024,CUST390,Vincent Murray,Corporate,PROD3447,Juice Pack,Grocery,South,Arizona,South Meganview,4,837,5,3180.6,2795.29,385.31,Net Banking,Delivered,Rogers-Guerrero,hjohnson@mcbride-richard.com,17,No,0
ORD1590,25-12-2025,26-12-2025,CUST423,Glenda Flynn,Home Office,PROD9827,File Folder,Office Supplies,West,North Dakota,West Patricia,9,2767,0,24903,19188.54,5714.46,UPI,Returned,"Riley, Robertson and Reeves",daniellearias@moore.com,25,No,0
ORD1591,11-04-2024,18-04-2024,CUST234,Casey Holloway,Home Office,PROD6244,Sugar,Grocery,North,West Virginia,South Donnashire,9,885,20,6372,4744.45,1627.55,Cash,Delivered,Mills and Sons,jonathan26@jackson-turner.com,29,No,0
ORD1592,26-03-2025,28-03-2025,CUST102,Michael Luna MD,Consumer,PROD8709,Rice Bag,Grocery,North,Maryland,New Robert,3,693,5,1975.05,1460.77,514.28,Credit Card,Delivered,"Brown, Francis and Cortez",elizabeth90@soto-coleman.biz,24,No,0
ORD1593,23-05-2024,29-05-2024,CUST919,Timothy Chan,Home Office,PROD9804,Sugar,Grocery,East,Idaho,South Jeffreybury,1,1921,5,1824.95,1374.72,450.23,Credit Card,Returned,Johnson-House,marissajackson@lambert-white.com,47,No,0
ORD1594,28-11-2025,05-12-2025,CUST276,Rhonda Dyer,Home Office,PROD8966,Keyboard,Electronics,East,Iowa,Woodsland,1,4984,20,3987.2,3520.76,466.44,Cash,Pending,"Hopkins, Smith and Herrera",clayton90@vasquez.com,27,No,0
ORD1595,17-01-2025,22-01-2025,CUST471,Thomas Adams,Home Office,PROD5232,Headphones,Electronics,East,New York,East Michaelstad,1,4592,15,3903.2,2586.03,1317.17,Net Banking,Cancelled,"Warren, Day and Vasquez",chernandez@scott.com,44,No,0
ORD1596,01-03-2025,08-03-2025,CUST401,Bailey Moody,Home Office,PROD5318,Pen,Office Supplies,South,California,Williamview,3,4887,10,13194.9,9594.76,3600.14,Net Banking,Pending,Garcia Group,alex06@martin.com,19,No,0
ORD1597,24-12-2024,26-12-2024,CUST463,Tyler Barker,Corporate,PROD8104,Headphones,Electronics,North,South Carolina,Graceshire,3,3579,15,9126.45,5493.89,3632.56,Cash,Returned,"Pearson, White and Lopez",graveschristian@williams.net,22,No,0
ORD1598,24-09-2025,26-09-2025,CUST522,Emily Sharp,Home Office,PROD8240,Dining Table,Furniture,West,Montana,Jenniferside,7,4284,0,29988,24279.66,5708.34,Cash,Pending,Pearson PLC,bsmith@green.org,38,No,0
ORD1599,26-03-2025,31-03-2025,CUST229,Ashley Mcmillan,Corporate,PROD5107,Laptop,Electronics,North,South Dakota,New Gregory,8,1268,5,9636.8,6224.28,3412.52,Cash,Pending,Gray LLC,clementsmark@velez.com,18,No,0
ORD1600,14-10-2025,21-10-2025,CUST723,William Ellis,Home Office,PROD2681,Laptop,Electronics,West,Minnesota,Woodtown,1,813,0,813,565.65,247.35,UPI,Cancelled,Wood-Ramirez,hardinkimberly@hobbs-mckenzie.com,16,No,0
